ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,NewShipTrip,UID,BottomSampleID,TopSampleID
TEL462,FC,FC-24,47.0,-45.2133333333333,2003-04-24,24,4,2003,04:51:00,Spring,9164,,160.0,0.399,0.116,0.798,0.232,,39462,39462035.0,256236.0,256245.0
TEL462,FC,FC-21,47.0,-46.0166666666666,2003-04-24,24,4,2003,09:16:00,Spring,9165,,290.0,0.284,0.056,0.568,0.112,,39462,39462035.0,256248.0,256257.0
TEL462,FC,FC-20,47.0,-46.4833333333333,2003-04-24,24,4,2003,23:31:00,Spring,9166,,340.0,0.661,0.052,1.322,0.104,,39462,39462035.0,256258.0,256267.0
TEL462,FC,FC-18,47.0,-46.8333333333333,2003-04-25,25,4,2003,02:47:00,Spring,9167,,1000.0,1.592,0.077,3.184,0.154,,39462,39462035.0,256269.0,256278.0
TEL462,FC,FC-17,47.0,-47.0166666666666,2003-04-25,25,4,2003,05:53:00,Spring,9168,,1000.0,1.173,0.083,2.346,0.166,,39462,39462035.0,256279.0,256288.0
TEL462,FC,FC-15,47.0,-47.25,2003-04-25,25,4,2003,09:47:00,Spring,9169,,547.0,1.948,0.05,3.896,0.1,,39462,39462035.0,256290.0,256299.0
TEL462,FC,FC-14,47.0,-47.5,2003-04-25,25,4,2003,12:25:00,Spring,9170,,205.0,0.447,0.312,0.894,0.624,,39462,39462035.0,256300.0,256309.0
TEL462,FC,FC-12,47.0,-48.1166666666666,2003-04-25,25,4,2003,16:00:00,Spring,9171,,123.0,2.207,0.617,4.414,1.234,,39462,39462035.0,256311.0,256319.0
TEL462,FC,FC-10,47.0,-49.1166666666666,2003-04-25,25,4,2003,20:06:00,Spring,9172,,68.0,1.264,0.455,2.528,0.91,,39462,39462035.0,256321.0,256327.0
TEL462,FC,FC-09,47.0,-50.0,2003-04-25,25,4,2003,23:30:00,Spring,9173,,68.0,1.27,0.247,2.54,0.494,,39462,39462035.0,256328.0,256334.0
TEL462,FC,FC-07,47.0,-51.0,2003-04-26,26,4,2003,03:43:00,Spring,9174,,92.0,1.304,0.756,2.608,1.512,,39462,39462035.0,256336.0,256343.0
TEL462,FC,FC-05,47.0,-52.0333333333333,2003-04-26,26,4,2003,07:55:00,Spring,9175,,125.0,0.678,0.971,1.356,1.942,,39462,39462035.0,256345.0,256353.0
TEL462,FC,FC-04,47.0,-52.3216666666666,2003-04-26,26,4,2003,09:44:00,Spring,9176,,110.0,1.618,0.565,3.236,1.13,,39462,39462035.0,256354.0,256362.0
TEL462,FC,FC-03,47.0,-52.5799999999999,2003-04-26,26,4,2003,11:21:00,Spring,9177,,144.0,1.423,0.549,2.846,1.098,,39462,39462035.0,256363.0,256372.0
TEL462,FC,FC-01,47.0,-52.8316666666666,2003-04-26,26,4,2003,13:25:00,Spring,9178,,90.0,0.283,0.19,0.566,0.38,,39462,39462035.0,256374.0,256381.0
TEL462,S27,S27-01,47.5466666666666,-52.5866666666666,2003-04-26,26,4,2003,16:47:00,Spring,9179,,166.0,0.727,0.278,1.454,0.556,,39462,39462035.0,256382.0,256391.0
TEL462,BB,BB-01,48.7333333333333,-52.9666666666666,2003-04-27,27,4,2003,05:50:00,Spring,9180,,90.0,0.231,0.147,0.462,0.294,,39462,39462035.0,256392.0,256399.0
TEL462,BB,BB-03,48.8333333333333,-52.6499999999999,2003-04-27,27,4,2003,08:11:00,Spring,9181,,235.0,0.217,0.18,0.434,0.36,,39462,39462035.0,256401.0,256410.0
TEL462,BB,BB-04,48.9166666666666,-52.3999999999999,2003-04-27,27,4,2003,10:15:00,Spring,9182,,346.0,0.468,0.283,0.936,0.566,,39462,39462035.0,256411.0,256420.0
TEL462,BB,BB-06,49.1,-51.8299999999999,2003-04-27,27,4,2003,13:50:00,Spring,9183,,277.0,0.48,0.161,0.96,0.322,,39462,39462035.0,256422.0,256431.0
TEL462,BB,BB-08,49.28,-51.28,2003-04-27,27,4,2003,17:22:00,Spring,9184,,309.0,0.641,0.192,1.282,0.384,,39462,39462035.0,256433.0,256442.0
TEL462,BB,BB-10,49.5166666666666,-50.5333333333333,2003-04-27,27,4,2003,22:07:00,Spring,9185,,322.0,0.99,0.063,1.98,0.126,,39462,39462035.0,256444.0,256453.0
TEL462,BB,BB-11,49.6833333333333,-50.0166666666666,2003-04-28,28,4,2003,02:16:00,Spring,9186,,585.0,1.502,0.062,3.004,0.124,,39462,39462035.0,256454.0,256463.0
TEL462,BB,BB-12,49.85,-49.5,2003-04-28,28,4,2003,05:35:00,Spring,9187,,1000.0,2.097,0.108,4.194,0.216,,39462,39462035.0,256464.0,256473.0
TEL462,BB,BB-13,50.0,-49.0,2003-04-28,28,4,2003,09:25:00,Spring,9188,,1000.0,1.814,0.106,3.628,0.212,,39462,39462035.0,256474.0,256483.0
TEL462,BB,BB-14,50.1766666666666,-48.4716666666666,2003-04-28,28,4,2003,13:48:00,Spring,9189,,1000.0,1.482,0.097,2.964,0.194,,39462,39462035.0,256484.0,256493.0
TEL462,FI,FI-17,50.7833333333333,-50.1083333333333,2003-04-29,29,4,2003,04:56:00,Spring,9190,,1000.0,,,,,,39462,39462035.0,256496.0,256505.0
TEL462,FI,FI-15,50.63,-50.6533333333333,2003-04-29,29,4,2003,10:56:00,Spring,9191,,770.0,,,,,,39462,39462035.0,256507.0,256516.0
TEL462,FI,FI-13,50.56,-50.8933333333333,2003-04-29,29,4,2003,14:33:00,Spring,9192,,305.0,,,,,,39462,39462035.0,256518.0,256527.0
TEL462,FI,FI-11,50.5933333333333,-51.3533333333333,2003-04-29,29,4,2003,18:12:00,Spring,9193,,268.0,,,,,,39462,39462035.0,,
TEL462,FI,FI-09,50.25,-51.9949999999999,2003-04-29,29,4,2003,22:12:00,Spring,9194,,245.0,,,,,,39462,39462035.0,256540.0,256549.0
TEL462,FI,FI-07,50.1083333333333,-52.4533333333333,2003-04-30,30,4,2003,02:46:00,Spring,9195,,328.0,,,,,,39462,39462035.0,256551.0,256560.0
TEL462,FI,FI-05,50.0083333333333,-52.7999999999999,2003-04-30,30,4,2003,06:02:00,Spring,9196,,470.0,,,,,,39462,39462035.0,256562.0,256571.0
TEL462,FI,FI-01,49.6583333333333,-53.9083333333333,2003-04-30,30,4,2003,19:35:00,Spring,9197,,56.0,,,,,,39462,39462035.0,256572.0,256577.0
TEL462,FI,FI-03,49.84,-53.3316666666666,2003-04-30,30,4,2003,22:28:00,Spring,9198,,150.0,,,,,,39462,39462035.0,256579.0,256587.0
TEL462,SS,SS-01,48.2533333333333,-53.4283333333333,2003-05-01,1,5,2003,10:52:00,Spring,9199,,326.0,,,,,,39462,39462035.0,,
TEL462,SS,SS-05,48.2,-53.5766666666666,2003-05-01,1,5,2003,15:18:00,Spring,9200,,178.0,,,,,,39462,39462035.0,256599.0,256608.0
TEL462,SS,SS-09,48.1583333333333,-53.7016666666666,2003-05-01,1,5,2003,18:50:00,Spring,9201,,190.0,,,,,,39462,39462035.0,256609.0,256618.0
TEL462,SS,SS-17,48.1749999999999,-53.74,2003-05-01,1,5,2003,22:45:00,Spring,9202,,170.0,,,,,,39462,39462035.0,256619.0,256628.0
TEL462,TB,TB-05,48.2033333333333,-53.31,2003-05-02,2,5,2003,14:17:00,Spring,9203,,322.0,,,,,,39462,39462035.0,256629.0,256638.0
TEL462,TB,TB-03,48.1383333333333,-53.1616666666666,2003-05-02,2,5,2003,16:21:00,Spring,9204,,322.0,,,,,,39462,39462035.0,256639.0,256648.0
TEL462,S27,S27-17,48.35,-48.85,2003-05-03,3,5,2003,07:14:00,Spring,9205,,1000.0,,,,,,39462,39462035.0,256649.0,256658.0
TEL462,S27,S27-13,48.14,-49.78,2003-05-03,3,5,2003,15:13:00,Spring,9206,,195.0,,,,,,39462,39462035.0,,
TEL462,S27,S27-01,47.5466666666666,-52.5866666666666,2003-05-04,4,5,2003,08:36:00,Spring,9209,,165.0,0.486,0.324,0.972,0.648,,39462,39462035.0,256732.0,256741.0
TEM479,S27,S27-01,47.5466666666666,-52.5866666666666,2003-05-07,7,5,2003,22:00:00,Spring,56953,,165.0,0.368,0.215,0.736,0.43,,,,,
TEL460,S27,S27-01,47.5466666666666,-52.5866666666666,2003-05-16,16,5,2003,10:00:00,Spring,9253,,165.0,0.378,0.374,0.756,0.748,,39460,39460041.0,253700.0,253691.0
TEL463,S27,S27-01,47.5466666666666,-52.5866666666666,2003-05-26,26,5,2003,09:43:00,Spring,9254,,165.0,0.38,0.518,0.76,1.036,,39463,39463071.0,56951.0,56942.0
TEM481,S27,S27-01,47.5466666666666,-52.5866666666666,2003-06-13,13,6,2003,nan,,9255,,165.0,0.197,0.45,0.394,0.9,,10481,10481096.0,56963.0,56952.0
TEL508,S27,S27-01,47.5466666666666,-52.5866666666666,2003-06-23,23,6,2003,07:00:00,,9256,,165.0,0.175,0.63,0.35,1.26,,39508,39508055.0,56973.0,56964.0
TEM482,S27,S27-01,47.5466666666666,-52.5866666666666,2003-06-26,26,6,2003,23:20:00,,9258,,165.0,0.207,0.364,0.414,0.728,,,,,
TEL466,S27,S27-01,47.5466666666666,-52.5866666666666,2003-07-21,21,7,2003,16:29:00,Summer,9259,,166.0,0.059,0.166,0.118,0.332,,39466,39466035.0,256742.0,256751.0
TEL466,FC,FC-01,47.0,-52.8316666666666,2003-07-22,22,7,2003,05:49:00,Summer,9260,,110.0,0.04,0.103,0.08,0.206,,39466,39466035.0,256752.0,256759.0
TEL466,FC,FC-03,47.0,-52.5799999999999,2003-07-22,22,7,2003,08:52:00,Summer,9261,,148.0,0.087,0.154,0.174,0.308,,39466,39466035.0,256761.0,256769.0
TEL466,FC,FC-04,47.0,-52.3216666666666,2003-07-22,22,7,2003,10:42:00,Summer,9262,,110.0,0.025,0.076,0.05,0.152,,39466,39466035.0,256770.0,256778.0
TEL466,FC,FC-05,47.0,-52.0333333333333,2003-07-22,22,7,2003,12:30:00,Summer,9263,,125.0,0.086,0.059,0.172,0.118,,39466,39466035.0,256779.0,256787.0
TEL466,FC,FC-07,47.0,-51.0,2003-07-22,22,7,2003,17:23:00,Summer,9264,,92.0,0.093,0.119,0.186,0.238,,39466,39466035.0,256789.0,256796.0
TEL466,FC,FC-09,47.0,-50.0,2003-07-22,22,7,2003,22:07:00,Summer,9265,,69.0,0.021,0.02,0.042,0.04,,39466,39466035.0,256798.0,256804.0
TEL466,FC,FC-10,47.0,-49.1166666666666,2003-07-23,23,7,2003,01:46:00,Summer,9266,,53.0,0.054,0.044,0.108,0.088,,39466,39466035.0,256805.0,256811.0
TEL466,FC,FC-12,47.0,-48.1166666666666,2003-07-23,23,7,2003,06:04:00,Summer,9267,,126.0,0.018,0.02,0.036,0.04,,39466,39466035.0,256813.0,256821.0
TEL466,FC,FC-14,47.0,-47.5,2003-07-23,23,7,2003,10:10:00,Summer,9268,,208.0,0.038,0.18,0.076,0.36,,39466,39466035.0,256823.0,256832.0
TEL466,FC,FC-15,47.0,-47.25,2003-07-23,23,7,2003,11:59:00,Summer,9269,,540.0,0.932,0.235,1.864,0.47,,39466,39466035.0,256833.0,256842.0
TEL466,FC,FC-17,47.0,-47.0166666666666,2003-07-23,23,7,2003,15:25:00,Summer,9270,,1000.0,0.922,0.252,1.844,0.504,,39466,39466035.0,256844.0,256853.0
TEL466,FC,FC-20,47.0,-46.4833333333333,2003-07-23,23,7,2003,22:18:00,Summer,9271,,339.0,0.852,0.162,1.704,0.324,,39466,39466035.0,256856.0,256865.0
TEL466,FC,FC-21,47.0,-46.0166666666666,2003-07-24,24,7,2003,00:51:00,Summer,9272,,292.0,1.339,0.128,2.678,0.256,,39466,39466035.0,256866.0,256875.0
TEL466,FC,FC-24,47.0,-45.2133333333333,2003-07-24,24,7,2003,05:24:00,Summer,9273,,150.0,0.361,0.154,0.722,0.308,,39466,39466035.0,256878.0,256887.0
TEL466,FC,FC-26,47.0,-44.7716666666666,2003-07-24,24,7,2003,08:07:00,Summer,9274,,138.0,3.717,0.275,7.434,0.55,,39466,39466035.0,256889.0,256897.0
TEL466,FC,FC-29,47.0,-44.2316666666666,2003-07-24,24,7,2003,11:42:00,Summer,9275,,261.0,1.683,0.077,3.366,0.154,,39466,39466035.0,256900.0,256909.0
TEL466,FC,FC-31,47.0,-43.8333333333333,2003-07-24,24,7,2003,15:02:00,Summer,9276,,559.0,1.956,0.263,3.912,0.526,,39466,39466035.0,256911.0,256920.0
TEL466,FC,FC-35,47.0,-43.0,2003-07-24,24,7,2003,21:10:00,Summer,9277,,1000.0,1.454,0.214,2.908,0.428,,39466,39466035.0,256922.0,256931.0
TEL466,BB,BB-14,50.1766666666666,-48.4716666666666,2003-07-26,26,7,2003,00:05:00,Summer,9278,,1000.0,2.169,0.214,4.338,0.428,,39466,39466035.0,,
TEL466,BB,BB-13,50.0,-49.0,2003-07-26,26,7,2003,04:50:00,Summer,9279,,1000.0,1.198,0.163,2.396,0.326,,39466,39466035.0,256942.0,256951.0
TEL466,BB,BB-12,49.85,-49.5,2003-07-26,26,7,2003,09:20:00,Summer,9280,,1000.0,1.533,0.16,3.066,0.32,,39466,39466035.0,256952.0,256961.0
TEL466,BB,BB-11,49.6833333333333,-50.0166666666666,2003-07-26,26,7,2003,14:11:00,Summer,9281,,593.0,3.139,0.157,6.278,0.314,,39466,39466035.0,256962.0,256971.0
TEL466,BB,BB-10,49.5166666666666,-50.5333333333333,2003-07-26,26,7,2003,17:39:00,Summer,9282,,320.0,2.787,0.18,5.574,0.36,,39466,39466035.0,256972.0,256981.0
TEL466,BB,BB-08,49.28,-51.28,2003-07-26,26,7,2003,22:11:00,Summer,9283,,312.0,1.573,0.307,3.146,0.614,,39466,39466035.0,256983.0,256992.0
TEL466,BB,BB-06,49.1,-51.8299999999999,2003-07-27,27,7,2003,02:25:00,Summer,9284,,281.0,0.743,0.458,1.486,0.916,,39466,39466035.0,256994.0,257003.0
TEL466,BB,BB-04,48.9166666666666,-52.3999999999999,2003-07-27,27,7,2003,06:21:00,Summer,9285,,340.0,1.461,0.284,2.922,0.568,,39466,39466035.0,257005.0,257014.0
TEL466,BB,BB-02,48.7999999999999,-52.75,2003-07-27,27,7,2003,09:15:00,Summer,9286,,172.0,0.441,0.155,0.882,0.31,,39466,39466035.0,257017.0,257026.0
TEL466,WB,WB-02,50.2999999999999,-56.1816666666666,2003-07-27,27,7,2003,04:07:00,Summer,9287,,320.0,,,,,,39466,39466035.0,,
TEL466,WB,WB-03,50.45,-55.6166666666666,2003-07-28,28,7,2003,07:09:00,Summer,9288,,223.0,,,,,,39466,39466035.0,257039.0,257048.0
TEL466,WB,WB-04,50.6666666666666,-55.0,2003-07-28,28,7,2003,10:20:00,Summer,9289,,155.0,,,,,,39466,39466035.0,257049.0,257057.0
TEL466,WB,WB-07,50.945,-54.0,2003-07-28,28,7,2003,15:18:00,Summer,9290,,200.0,,,,,,39466,39466035.0,257060.0,257069.0
TEL466,WB,WB-09,51.225,-53.0,2003-07-28,28,7,2003,20:27:00,Summer,9291,,404.0,,,,,,39466,39466035.0,257071.0,257080.0
TEL466,WB,WB-12,51.5,-52.0,2003-07-29,29,7,2003,02:33:00,Summer,9292,,406.0,,,,,,39466,39466035.0,257083.0,257092.0
TEL466,WB,WB-14,51.7883333333333,-50.9916666666666,2003-07-29,29,7,2003,07:39:00,Summer,9293,,299.0,,,,,,39466,39466035.0,257094.0,257103.0
TEL466,WB,WB-16,51.895,-50.6,2003-07-29,29,7,2003,10:32:00,Summer,9294,,712.0,,,,,,39466,39466035.0,257105.0,257114.0
TEL466,WB,WB-18,51.9933333333333,-50.25,2003-07-29,29,7,2003,14:53:00,Summer,9295,,1000.0,,,,,,39466,39466035.0,257116.0,257125.0
TEL466,SI,SI-13,54.7833333333333,-53.0,2003-07-30,30,7,2003,20:47:00,Summer,9296,,1000.0,3.849,0.082,7.698,0.164,,39466,39466035.0,257128.0,257137.0
TEL466,SI,SI-12,54.6333333333333,-53.25,2003-07-30,30,7,2003,23:45:00,Summer,9297,,670.0,2.778,0.645,5.556,1.29,,39466,39466035.0,257138.0,257147.0
TEL466,SI,SI-10,54.3549999999999,-53.7333333333333,2003-07-31,31,7,2003,03:58:00,Summer,9298,,225.0,1.845,0.305,3.69,0.61,,39466,39466035.0,257149.0,257158.0
TEL466,SI,SI-09,54.2,-54.0,2003-07-31,31,7,2003,06:04:00,Summer,9299,,207.0,1.475,0.201,2.95,0.402,,39466,39466035.0,257159.0,257168.0
TEL466,SI,SI-08,54.0816666666666,-54.2166666666666,2003-07-31,31,7,2003,07:54:00,Summer,9300,,181.0,1.765,0.353,3.53,0.706,,39466,39466035.0,257169.0,257178.0
TEL466,SI,SI-06,53.7566666666666,-54.7766666666666,2003-07-31,31,7,2003,13:02:00,Summer,9301,,155.0,1.348,0.144,2.696,0.288,,39466,39466035.0,257180.0,257188.0
TEL466,SI,SI-04,53.5333333333333,-55.145,2003-07-31,31,7,2003,16:30:00,Summer,9302,,192.0,2.083,0.155,4.166,0.31,,39466,39466035.0,257190.0,257198.0
TEL466,SI,SI-02,53.3333333333333,-55.5,2003-07-31,31,7,2003,19:14:00,Summer,9303,,127.0,0.481,0.065,0.962,0.13,,39466,39466035.0,257201.0,257209.0
TEL466,MB,MB-02,55.25,-58.4366666666666,2003-08-01,1,8,2003,11:28:00,Summer,9304,,239.0,2.297,0.274,4.594,0.548,,39466,39466035.0,257212.0,257221.0
TEL466,MB,MB-04,55.3716666666666,-58.145,2003-08-01,1,8,2003,13:50:00,Summer,9305,,194.0,1.598,0.162,3.196,0.324,,39466,39466035.0,257223.0,257232.0
TEL466,MB,MB-05,55.4783333333333,-57.9066666666666,2003-08-01,1,8,2003,16:00:00,Summer,9306,,114.0,0.792,0.104,1.584,0.208,,39466,39466035.0,257233.0,257241.0
TEL466,MB,MB-07,55.6783333333333,-57.4399999999999,2003-08-01,1,8,2003,18:54:00,Summer,9307,,192.0,1.209,1.164,2.418,2.328,,39466,39466035.0,257243.0,257252.0
TEL466,MB,MB-10,55.8716666666666,-56.9833333333333,2003-08-01,1,8,2003,22:57:00,Summer,9308,,1000.0,2.033,0.22,4.066,0.44,,39466,39466035.0,257255.0,257264.0
TEL466,MB,MB-12,56.0783333333333,-56.5099999999999,2003-08-02,2,8,2003,04:24:00,Summer,9309,,1000.0,2.647,0.092,5.294,0.184,,39466,39466035.0,257266.0,257275.0
TEL466,BI,BI-09,57.8833333333333,-58.5833333333333,2003-08-02,2,8,2003,17:20:00,Summer,9310,,1000.0,1.623,0.066,3.246,0.132,,39466,39466035.0,257276.0,257285.0
TEL466,BI,BI-07,57.6433333333333,-59.3833333333333,2003-08-02,2,8,2003,23:24:00,Summer,9311,,590.0,1.838,1.012,3.676,2.024,,39466,39466035.0,257287.0,257296.0
TEL466,BI,BI-05,57.5166666666666,-59.8166666666666,2003-08-03,3,8,2003,03:31:00,Summer,9312,,157.0,1.803,0.292,3.606,0.584,,39466,39466035.0,257298.0,257306.0
TEL466,BI,BI-04,57.38,-60.25,2003-08-03,3,8,2003,05:40:00,Summer,9313,,174.0,1.237,0.581,2.474,1.162,,39466,39466035.0,257307.0,257316.0
TEL466,BI,BI-03,57.25,-60.6833333333333,2003-08-03,3,8,2003,07:53:00,Summer,9314,,191.0,1.225,0.609,2.45,1.218,,39466,39466035.0,257317.0,257326.0
TEL466,BI,BI-02,57.1166666666666,-61.1,2003-08-03,3,8,2003,09:58:00,Summer,9315,,108.0,0.797,0.122,1.594,0.244,,39466,39466035.0,257327.0,257335.0
TEL466,SS,SS-05,48.2,-53.5766666666666,2003-08-05,5,8,2003,15:31:00,Summer,9316,,177.0,,,,,,39466,39466035.0,257338.0,257347.0
TEL466,SS,SS-09,48.1583333333333,-42.0833333333333,2003-08-05,5,8,2003,18:50:00,Summer,9317,,193.0,,,,,,39466,39466035.0,,
TEL466,SS,SS-17,48.1749999999999,-53.7416666666666,2003-08-05,5,8,2003,21:45:00,Summer,9318,,164.0,,,,,,39466,39466035.0,257358.0,257367.0
TEL466,S27,S27-01,47.5466666666666,-52.5866666666666,2003-08-06,6,8,2003,08:36:00,Summer,9319,,165.0,0.09,0.151,0.18,0.302,,39466,39466035.0,257368.0,257377.0
CG206,S27,S27-01,47.5466666666666,-52.5866666666666,2003-09-03,3,9,2003,13:30:00,,9257,,165.0,0.138,0.327,0.276,0.654,,27206,27000001.0,,
CG206,S27,S27-01,47.5466666666666,-52.5866666666666,2003-09-16,16,9,2003,14:00:00,,9320,,165.0,0.286,0.168,0.572,0.336,,27206,27000001.0,,
TEL468,S27,S27-01,47.5466666666666,-52.5866666666666,2003-09-22,22,9,2003,19:30:00,,9321,,165.0,0.331,0.442,0.662,0.884,,,,,
TEL468,S27,S27-01,47.5466666666666,-52.5866666666666,2003-09-27,27,9,2003,03:54:00,,9322,,165.0,0.209,0.345,0.418,0.69,,,,,
TEM485,S27,S27-01,47.5466666666666,-52.5866666666666,2003-10-17,17,10,2003,07:30:00,,9323,,165.0,0.178,0.173,0.356,0.346,,10485,10485074.0,262910.0,262901.0
TEM486,S27,S27-01,47.5466666666666,-52.5866666666666,2003-10-20,20,10,2003,19:15:00,,9324,,165.0,0.307,0.39,0.614,0.78,,10486,10486070.0,,
HUD507,S27,S27-01,47.5466666666666,-52.5866666666666,2003-11-18,18,11,2003,01:03:00,Fall,9326,,165.0,0.096,0.108,0.192,0.216,,20507,20507028.0,,
HUD507,SEGB,SEGB-01,46.5833333333333,-52.9333333333333,2003-11-19,19,11,2003,07:26:00,Fall,9327,,43.0,0.022,0.102,0.044,0.204,,20507,20507028.0,257388.0,257392.0
HUD507,SEGB,SEGB-03,46.35,-52.7333333333333,2003-11-19,19,11,2003,10:13:00,Fall,9328,,163.0,0.372,0.269,0.744,0.538,,20507,20507028.0,257394.0,257403.0
HUD507,SEGB,SEGB-05,46.07,-52.5,2003-11-19,19,11,2003,13:38:00,Fall,9329,,75.0,0.2,0.161,0.4,0.322,,20507,20507028.0,257405.0,257412.0
HUD507,SEGB,SEGB-07,45.4583333333333,-52.0,2003-11-19,19,11,2003,18:14:00,Fall,9330,,72.0,0.125,0.203,0.25,0.406,,20507,20507028.0,257414.0,257420.0
HUD507,SEGB,SEGB-09,44.725,-51.395,2003-11-19,19,11,2003,23:24:00,Fall,9331,,61.0,0.063,0.111,0.126,0.222,,20507,20507028.0,257422.0,257428.0
HUD507,SEGB,SEGB-11,44.0,-50.8083333333333,2003-11-20,20,11,2003,17:29:00,Fall,9332,,63.0,0.034,0.28,0.068,0.56,,20507,20507028.0,257431.0,257437.0
HUD507,SEGB,SEGB-12,43.6333333333333,-50.5166666666666,2003-11-20,20,11,2003,20:38:00,Fall,9333,,56.0,0.012,0.145,0.024,0.29,,20507,20507028.0,257438.0,257444.0
HUD507,SEGB,SEGB-13,43.2,-50.1666666666666,2003-11-20,20,11,2003,23:33:00,Fall,9334,,56.0,0.076,0.171,0.152,0.342,,20507,20507028.0,257445.0,257451.0
HUD507,SEGB,SEGB-15,42.85,-49.8866666666666,2003-11-21,21,11,2003,02:44:00,Fall,9335,,397.0,0.441,0.302,0.882,0.604,,20507,20507028.0,257453.0,257462.0
HUD507,SEGB,SEGB-17,42.5883333333333,-49.6833333333333,2003-11-21,21,11,2003,13:26:00,Fall,9336,,1000.0,1.164,0.104,2.328,0.208,,20507,20507028.0,,
HUD507,FC,FC-35,47.0,-43.0,2003-11-22,22,11,2003,19:18:00,Fall,9337,,1000.0,1.672,0.205,3.344,0.41,,20507,20507028.0,257475.0,257484.0
HUD507,FC,FC-31,47.0,-43.8333333333333,2003-11-23,23,11,2003,13:21:00,Fall,9338,,543.0,1.17,0.136,2.34,0.272,,20507,20507028.0,257488.0,257497.0
HUD507,FC,FC-29,47.0,-44.2316666666666,2003-11-23,23,11,2003,16:59:00,Fall,9339,,257.0,0.59,0.132,1.18,0.264,,20507,20507028.0,257499.0,257508.0
HUD507,FC,FC-26,47.0,-44.7716666666666,2003-11-23,23,11,2003,20:45:00,Fall,9340,,138.0,0.162,0.063,0.324,0.126,,20507,20507028.0,257511.0,257519.0
HUD507,FC,FC-24,47.0,-45.2133333333333,2003-11-23,23,11,2003,23:36:00,Fall,9341,,156.0,0.126,0.039,0.252,0.078,,20507,20507028.0,257521.0,257530.0
HUD507,FC,FC-21,47.0,-46.0166666666666,2003-11-24,24,11,2003,03:57:00,Fall,9342,,290.0,0.989,0.088,1.978,0.176,,20507,20507028.0,257533.0,257542.0
HUD507,FC,FC-20,47.0,-46.4833333333333,2003-11-24,24,11,2003,07:52:00,Fall,9343,,342.0,0.421,0.093,0.842,0.186,,20507,20507028.0,257543.0,257552.0
HUD507,FC,FC-18,47.0,-46.8333333333333,2003-11-24,24,11,2003,17:21:00,Fall,9344,,1000.0,1.774,0.176,3.548,0.352,,20507,20507028.0,257554.0,257563.0
HUD507,FC,FC-17,47.0,-47.0166666666666,2003-11-24,24,11,2003,22:14:00,Fall,9345,,1000.0,2.036,0.237,4.072,0.474,,20507,20507028.0,257564.0,257573.0
HUD507,FC,FC-15,47.0,-47.25,2003-11-25,25,11,2003,01:09:00,Fall,9346,,537.0,4.2,0.244,8.4,0.488,,20507,20507028.0,257575.0,257584.0
HUD507,FC,FC-14,47.0,-47.5,2003-11-25,25,11,2003,04:30:00,Fall,9347,,204.0,0.909,0.242,1.818,0.484,,20507,20507028.0,257585.0,257594.0
HUD507,FC,FC-12,47.0,-48.1166666666666,2003-11-25,25,11,2003,07:54:00,Fall,9348,,120.0,0.358,0.177,0.716,0.354,,20507,20507028.0,257596.0,257604.0
HUD507,FC,FC-10,47.0,-49.1166666666666,2003-11-25,25,11,2003,12:13:00,Fall,9349,,66.0,0.03,0.132,0.06,0.264,,20507,20507028.0,257606.0,257612.0
HUD507,FC,FC-09,47.0,-50.0,2003-11-25,25,11,2003,16:22:00,Fall,9350,,70.0,0.084,0.18,0.168,0.36,,20507,20507028.0,257613.0,257619.0
HUD507,S27,S27-01,47.5466666666666,-52.5866666666666,2003-11-26,26,11,2003,14:54:00,Fall,9351,,165.0,0.265,0.186,0.53,0.372,,20507,20507028.0,257620.0,257629.0
HUD507,FC,FC-07,47.0,-51.0,2003-11-26,26,11,2003,23:32:00,Fall,9352,,92.0,0.374,0.194,0.748,0.388,,20507,20507028.0,257631.0,257638.0
HUD507,FC,FC-05,47.0,-52.0333333333333,2003-11-27,27,11,2003,04:06:00,Fall,9353,,127.0,0.649,0.157,1.298,0.314,,20507,20507028.0,257640.0,257648.0
HUD507,FC,FC-04,47.0,-52.3216666666666,2003-11-27,27,11,2003,06:21:00,Fall,9354,,111.0,0.421,0.131,0.842,0.262,,20507,20507028.0,257649.0,257657.0
HUD507,FC,FC-03,47.0,-52.5799999999999,2003-11-27,27,11,2003,07:55:00,Fall,9355,,147.0,0.174,0.141,0.348,0.282,,20507,20507028.0,257658.0,257666.0
HUD507,FC,FC-01,47.0,-52.8316666666666,2003-11-27,27,11,2003,10:32:00,Fall,9356,,95.0,0.168,0.14,0.336,0.28,,20507,20507028.0,257668.0,257675.0
TEM488,S27,S27-01,47.5466666666666,-52.5866666666666,2003-11-28,28,11,2003,10:10:00,Fall,9392,,165.0,0.31,0.377,0.62,0.754,,,,,
HUD507,S27,S27-01,47.5466666666666,-52.5866666666666,2003-11-29,29,11,2003,00:40:00,Fall,9357,,165.0,0.459,0.31,0.918,0.62,,20507,20507028.0,257676.0,257685.0
HUD507,BB,BB-01,48.7333333333333,-52.9666666666666,2003-11-29,29,11,2003,08:19:00,Fall,9358,,90.0,0.109,0.153,0.218,0.306,,20507,20507028.0,257686.0,257693.0
